index,price
1986-03-10,578.0369222735767
1986-03-11,578.6111427299282
1986-03-12,579.1473369123053
1986-03-13,579.7167942346566
1986-03-14,580.3088736973873
1986-03-17,580.822837672791
1986-03-18,581.407212017485
1986-03-19,581.9424223359732
1986-03-20,582.4997700125917
1986-03-21,582.9583524900654
1986-03-24,583.4004718615938
1986-03-25,583.861417146552
1986-03-26,584.4115568400431
1986-03-27,584.9486553342527
1986-03-28,584.9486553342527
1986-03-31,585.4632932195622
1986-04-01,585.814527156453
1986-04-02,586.1845603058608
1986-04-03,586.3902086944511
1986-04-04,586.4647165912942
1986-04-07,586.5495977032698
1986-04-08,586.8342545942896
1986-04-09,587.1013429292198
1986-04-10,587.446107322971
1986-04-11,587.7345315528752
1986-04-14,588.0901469681369
1986-04-15,588.4275737888034
1986-04-16,588.9245823679231
1986-04-17,589.4243049795775
1986-04-18,589.8597942136295
1986-04-21,590.3748020726616
1986-04-22,590.7664570893795
1986-04-23,591.1579828040447
1986-04-24,591.5018249120064
1986-04-25,591.8740531615148
1986-04-28,592.2737270839132
1986-04-29,592.5259922944522
1986-04-30,592.5915306254738
1986-05-01,592.6596813252733
1986-05-02,592.7193175648127
1986-05-05,592.8747508647705
1986-05-06,593.0062708938952
1986-05-07,593.1241119693951
1986-05-08,593.2460267230687
1986-05-09,593.3986022387676
1986-05-12,593.5133009091463
1986-05-13,593.6007811839042
1986-05-14,593.7058546769431
1986-05-15,593.689994300773
1986-05-16,593.6370378061062
1986-05-19,593.6045602902013
1986-05-20,593.699883825483
1986-05-21,593.7780969604753
1986-05-22,594.0164164207289
1986-05-23,594.2737334638064
1986-05-26,594.2737334638064
1986-05-27,594.6561109116092
1986-05-28,595.0738758213872
1986-05-29,595.5097578649276
1986-05-30,595.8893990959714
1986-06-02,596.1763371401012
1986-06-03,596.4873204487204
1986-06-04,596.733689439719
1986-06-05,597.02295832692
1986-06-06,597.2899319997765
1986-06-09,597.3348210233976
1986-06-10,597.3909550748647
1986-06-11,597.4897232156409
1986-06-12,597.6058868696606
1986-06-13,597.8799540225193
1986-06-16,598.1593376213473
1986-06-17,598.3457610849619
1986-06-18,598.567231758192
1986-06-19,598.7262302800749
1986-06-20,598.9558389276327
1986-06-23,599.1038998660007
1986-06-24,599.3417316018384
1986-06-25,599.6049637024084
1986-06-26,599.8738829982667
1986-06-27,600.1357290162132
1986-06-30,600.4567369942454
1986-07-01,600.8208434622877
1986-07-02,601.1905525492446
1986-07-03,601.4700183138093
1986-07-04,601.4700183138093
1986-07-07,601.4758338169021
1986-07-08,601.4201551784781
1986-07-09,601.4050096967588
1986-07-10,601.4321907749276
1986-07-11,601.3974281933498
1986-07-14,601.2371156616088
1986-07-15,600.9780283715972
1986-07-16,600.7291588454449
1986-07-17,600.522102681031
1986-07-18,600.344244846706
1986-07-21,600.156320580636
1986-07-22,600.0398769693987
1986-07-23,599.9129473451942
1986-07-24,599.8044847360571
1986-07-25,599.7789442224181
1986-07-28,599.5623530948036
1986-07-29,599.3607516653608
1986-07-30,599.2480269120737
1986-07-31,599.0836160522841
1986-08-01,598.8360558550427
1986-08-04,598.7196650135176
1986-08-05,598.6291255593419
1986-08-06,598.5273244713567
1986-08-07,598.4335326085488
1986-08-08,598.3380400534807
1986-08-11,598.3714457742095
1986-08-12,598.4949401029667
1986-08-13,598.6851546102531
1986-08-14,598.9038082355463
1986-08-15,599.131152405618
1986-08-18,599.3575017153393
1986-08-19,599.5499889274754
1986-08-20,599.8412576246998
1986-08-21,600.1185536512511
1986-08-22,600.3870267435395
1986-08-25,600.6156972702084
1986-08-26,600.9668089425708
1986-08-27,601.3099063240423
1986-08-28,601.6358852677644
1986-08-29,601.9203328789191
1986-09-01,601.9203328789191
1986-09-02,602.0531195762724
1986-09-03,602.2729719403551
1986-09-04,602.6025240540956
1986-09-05,602.7801837012327
1986-09-08,602.923151383104
1986-09-09,603.0358211197852
1986-09-10,603.1176408208863
1986-09-11,602.763294758713
1986-09-12,602.2550666724546
1986-09-15,601.8096589897259
1986-09-16,601.3693310951442
1986-09-17,600.9275497189707
1986-09-18,600.5192289735862
1986-09-19,600.1099708441777
1986-09-22,599.8437999145042
1986-09-23,599.6495230481405
1986-09-24,599.4394334770271
1986-09-25,599.0925121796406
1986-09-26,598.7757371129502
1986-09-29,598.393545914658
1986-09-30,598.0567484842585
1986-10-01,597.8252129324146
1986-10-02,597.6372899794942
1986-10-03,597.381543008536
1986-10-06,597.1873913266778
1986-10-07,597.0135824200338
1986-10-08,596.9127761582349
1986-10-09,596.765030555814
1986-10-10,596.621999850172
1986-10-13,596.536762600177
1986-10-14,596.3900803122821
1986-10-15,596.4029028589157
1986-10-16,596.4168811912352
1986-10-17,596.374167300293
1986-10-20,596.2562843128784
1986-10-21,596.1343314608862
1986-10-22,596.0131185667092
1986-10-23,596.0345437647252
1986-10-24,595.9976111023923
1986-10-27,596.0070353677395
1986-10-28,596.0037008220676
1986-10-29,596.059640647064
1986-10-30,596.2103215807801
1986-10-31,596.3842661282183
1986-11-03,596.5916238161066
1986-11-04,596.8033470953075
1986-11-05,597.0363975432246
1986-11-06,597.2310539153472
1986-11-07,597.4102824323143
1986-11-10,597.6040789244753
1986-11-11,597.8275090581375
1986-11-12,598.0206604764993
1986-11-13,598.0401904065628
1986-11-14,598.1754502611097
1986-11-17,598.2459984857521
1986-11-18,598.118986960843
1986-11-19,598.028494683723
1986-11-20,598.067903807995
1986-11-21,598.1881987206037
1986-11-24,598.4085248329628
1986-11-25,598.6637947477677
1986-11-26,598.9111073839439
1986-11-27,598.9111073839439
1986-11-28,599.1293560928675
1986-12-01,599.4169019034102
1986-12-02,599.8048259194641
1986-12-03,600.173634413088
1986-12-04,600.5414629174543
1986-12-05,600.811542564352
1986-12-08,601.0727951008305
1986-12-09,601.262161881638
1986-12-10,601.4817626242902
1986-12-11,601.6009319313821
1986-12-12,601.6783167303103
1986-12-15,601.8084444407083
1986-12-16,601.9501358986835
1986-12-17,602.0352401978972
1986-12-18,602.1002759943094
1986-12-19,602.1883974705314
1986-12-22,602.2752577626851
1986-12-23,602.315324658415
1986-12-24,602.3823760328814
1986-12-25,602.3823760328814
1986-12-26,602.4298605956667
1986-12-29,602.3449068851903
1986-12-30,602.2563726122232
1986-12-31,602.1289528942908
1987-01-01,602.1289528942908
1987-01-02,602.1545108659741
1987-01-05,602.3941080532294
1987-01-06,602.6351484608413
1987-01-07,602.9566016404083
