index,positions,prices
2000-12-04,-17.732956222179066,1363.5
2000-12-05,-11.932865635081402,1408.5
2000-12-06,-11.643442455779674,1387.5
2000-12-07,-12.001726028500466,1370.5
2000-12-08,-12.64703717279839,1371.5
2000-12-11,-8.936422330056061,1417.5
2000-12-12,-8.717686269652035,1412.5
2000-12-13,-8.476471352327803,1390.5
2000-12-14,-8.745164732249824,1370.5
2000-12-15,-8.996288400503573,1338.5
2000-12-18,-9.053408241419929,1358.5
2000-12-19,-9.509932224985338,1330.5
2000-12-20,-9.944995796354398,1292.5
2000-12-21,-11.01627179625735,1301.5
2000-12-22,-9.568181718813332,1339.5
2000-12-25,-9.568181718813332,
2000-12-26,-9.345211209494988,1349.5
2000-12-27,-9.248404701501414,1362.5
2000-12-28,-9.341450762752508,1365.5
2000-12-29,-9.506372150043509,1347.5
2001-01-01,-9.506372150043509,
2001-01-02,-10.07259441800954,1312.5
2001-01-03,-6.555215095284346,1371.5
2001-01-04,-6.58140227066182,1361.5
2001-01-05,-6.13853733387075,1317.5
2001-01-08,-6.703319147287207,1321.5
2001-01-09,-7.27274637279623,1321.5
2001-01-10,-7.245848561702533,1340.5
2001-01-11,-7.372078340106264,1347.5
2001-01-12,-7.6022919251693395,1342.5
2001-01-15,-7.6022919251693395,
2001-01-16,-7.242898445279235,1348.5
2001-01-17,-7.289712542967415,1354.5
2001-01-18,-6.940643196686159,1368.5
2001-01-19,-6.875184331591404,1360.5
2001-01-22,-6.6124067043851715,1370.5
2001-01-23,-6.2411653098421205,1378.5
2001-01-24,-5.846089943903627,1382.5
2001-01-25,-5.5627624380184075,1377.5
2001-01-26,-5.3854685834289535,1375.5
2001-01-29,-5.016513217780852,1382.5
2001-01-30,-4.227237585007633,1395.5
2001-01-31,-3.77515999626625,1385.5
2001-02-01,-3.1178430780362167,1395.5
2001-02-02,-2.8658618495591224,1366.5
2001-02-05,-2.8514134274412544,1375.5
2001-02-06,-3.0513847191473005,1368.5
2001-02-07,-3.457391538558084,1361.5
2001-02-08,-4.164120349726947,1347.5
2001-02-09,-5.2483755217725765,1333.5
2001-02-12,-5.722947228448625,1346.5
2001-02-13,-6.626748955381428,1338.5
2001-02-14,-7.760977834499727,1331.5
2001-02-15,-7.804040714338011,1346.5
2001-02-16,-7.872474918507795,1317.5
2001-02-19,-7.872474918507795,
2001-02-20,-9.469488153099377,1298.5
2001-02-21,-10.641207174667795,1268.5
2001-02-22,-13.067311608993418,1269.5
2001-02-23,-15.679461680164133,1260.5
2001-02-26,-14.393818103436029,1285.5
2001-02-27,-15.891887754138413,1276.5
2001-02-28,-16.38498365045726,1250.5
2001-03-01,-18.037616097941033,1255.5
2001-03-02,-20.111088627170783,1247.5
2001-03-05,-21.23218954009261,1255.5
2001-03-06,-20.991694726330067,1269.5
2001-03-07,-21.198414805504353,1278.5
2001-03-08,-22.040162389030517,1277.5
2001-03-09,-19.03446013195639,1243.5
2001-03-12,-14.696225520621788,1190.5
2001-03-13,-14.992563279092186,1209.5
2001-03-14,-15.838430860281576,1180.5
2001-03-15,-17.373792260644993,1185.5
2001-03-16,-18.75488124209357,1161.5
2001-03-19,-18.661213180677215,1180.5
2001-03-20,-19.374988283241297,1152.5
2001-03-21,-21.156569830230634,1131.5
2001-03-22,-23.614811970686407,1118.5
2001-03-23,-20.032235024576092,1152.5
2001-03-26,-20.2485033284493,1165.5
2001-03-27,-18.858415784951987,1189.5
2001-03-28,-18.145605778392994,1158.5
2001-03-29,-18.967063118466683,1161.5
2001-03-30,-19.474557856125905,1168.5
2001-04-02,-19.98987029123479,1149.5
2001-04-03,-18.42943444310946,1107.5
2001-04-04,-19.679789478274895,1112.5
2001-04-05,-15.719575942809552,1155.5
2001-04-06,-16.208562105274474,1139.5
2001-04-09,-16.478648682170117,1149.5
2001-04-10,-15.626702891160658,1171.5
2001-04-11,-15.812864857564994,1172.5
2001-04-12,-14.799506648554855,1193.5
2001-04-13,-14.799506648554855,
2001-04-16,-13.992197869035845,1181.5
2001-04-17,-13.582792626907862,1194.5
2001-04-18,-9.412106530793475,1244.5
2001-04-19,-8.299623153729925,1258.5
2001-04-20,-7.3660210528808046,1249.5
2001-04-23,-6.506960606658124,1225.5
2001-04-24,-6.348268561255628,1215.5
2001-04-25,-5.866537243967598,1231.5
2001-04-26,-5.369636439388025,1240.5
2001-04-27,-4.445129115482111,1258.5
2001-04-30,-3.7978198719866216,1252.5
2001-05-01,-2.701542227532102,1272.5
2001-05-02,-1.830775057602105,1270.5
2001-05-03,-1.3023659918179429,1254.5
2001-05-04,-0.44035874171949224,1273.5
